path	line	category	match	text
Program/src/functions/tutors.c	1189	todo-fixme	unimplemented	"ASSERT((put_rest_where == TUTOR_GRAVE || put_rest_where == TUTOR_BOTTOM_OF_DECK) && ""others unimplemented"");"
Program/src/functions/tutors.c	1352	todo-fixme	hack	// This is a moderate hack - instead of passing deck[] to show_deck, we find the exact position so that the bottom num_cards cards are shown
Program/src/Magic-trace.c	562	todo-fixme	UNUSED	UNUSED_card_serpent_warrior2(int player, int card, event_t event)
Program/src/Magic-trace.c	1150	todo-fixme	unused	count_cards_inplay_with_iid(int unused, int iid_needle, int controlling_player__neg1_for_anybody)
Program/src/Magic-trace.c	1176	todo-fixme	unused	find_idx_of_card_in_deckptr_with_highest_castingcost_affordable_by_player_2x_bias_towards_colorless_cost_extreme_bias_towards_cost_0_some_bias_for_rarity(int player, int unused, type_t typ, int *deck)
Program/src/Magic-trace.c	1666	todo-fixme	unused	discard(int player, int random, int shandalar_unused)
Program/src/Magic-trace.c	1848	todo-fixme	hack	get_displayed_sleighted_or_hacked(int player, int card)
Program/src/Magic-trace.c	1858	todo-fixme	hack	TENTATIVE_replace_hack_symbols(int player, int card, char *a3)
Program/src/Magic-trace.c	1916	todo-fixme	todo	UNKNOWN_something_todo_with_phase_stoppers(int a1)
Program/src/Magic-trace.c	2296	todo-fixme	unused	redirect_dtgtpc_to_cur_tgts_dsrcpc(int cur_tgt_player, int cur_tgt_card, int player, int card, int unused)
Program/src/Magic-trace.c	2526	todo-fixme	hack	TENTATIVE_raw_replace_hack_symbol(char *str, int a2, int a3, int a4)
Program/src/Magic-trace.c	2662	todo-fixme	hack	TENTATIVE_dlgproc_hack_or_sleight(HWND hwnd, WM_t msg, HDC wparam, int lparam)
Program/src/Magic-trace.c	3418	todo-fixme	hack	UNKNOWN_magical_hack_helper(int player, int card, int a3, char a4)
Program/src/Magic-trace.c	3420	todo-fixme	hack	card_magical_hack(int player, int card, event_t event)
Program/src/Magic-trace.c	3456	todo-fixme	hack	get_hacked_color(int player, int card, int a3)
Program/src/Magic-trace.c	3692	todo-fixme	hack	C_card_spirit_shackle(int player, int card, event_t event)
Program/src/Magic-trace.c	3694	todo-fixme	hack	C_spirit_shackle_helper(int player, int card)
Program/src/Magic-trace.c	3990	todo-fixme	UNUSED	UNUSED_card_giant_spider(int player, int card, event_t event)
Program/src/Magic-trace.c	4060	todo-fixme	unused	unused_fx_nether_shadow(int player, int card, event_t event)
Program/src/Magic-trace.c	5240	todo-fixme	unused	unused_card_somber_hoverguard(int player, int card, event_t event)
Program/src/Makefile-common	16	todo-fixme	unused	"-Wcast-align -Wwrite-strings -Wshadow -W -Winline -Wno-unused-parameter	\"
Program/src/manalink.h	211	todo-fixme	hack	"extern const char* hack_prepend_prompt;	// Set this to a string to prepend it (and a colon and space) to all targeting prompts.  Set to NULL when done."
Program/src/manalink.h	213	todo-fixme	unused	"int new_pick_target(target_definition_t *td, const char *prompt, int ret_location, int sp_fizzled);	// Selects a target into (td->player, td->card)->targets[ret_location], or into the next unused slot (counting by instance->number_of_targets) if ret_location is -1.  Loads prompt from Text.res.  Sets spell_fizzled if cancelled and sp_fizzled is nonzero."
Program/src/manalink.h	214	todo-fixme	unused	"int pick_next_target_noload(target_definition_t *td, const char *prompt);	// Selects a target into (td->player, td->card)'s next unused target slot (counting by instance->number_of_targets).  prompt is used literally, not loaded from Text.res.  Sets spell_fizzled if cancelled."
Program/src/manalink.h	218	todo-fixme	unused	"int pick_next_target_arbitrary(target_definition_t *td, const char *prompt, int player, int card);	// Selects a target into next (player, card)'s unused target slot (counting by instance->number_of_targets), while using (td->player, td->card) as the targeting source.  Sets spell_fizzled if cancelled."
Program/src/manalink.h	219	todo-fixme	unused	"int pick_next_target_noload_arbitrary(target_definition_t *td, const char *prompt, int player, int card);	// Selects a target into next (player, card)'s unused target slot (counting by instance->number_of_targets), while using (td->player, td->card) as the targeting source.  prompt is used literally, not loaded from Text.res.  Sets spell_fizzled if cancelled."
Program/src/manalink.h	354	todo-fixme	Hack	"extern HackForceEffectChangeSource hack_force_effect_change_source;	// If an effect is created with source hack_force_effect_change_source.from, change it to be hack_force_effect_change_source.to before sending it to the exe."
Program/src/manalink.h	393	todo-fixme	hack	"extern int hack_silent_counters;	// If greater than 0, don't play sound effects when adding counters - intended for non-game counters stored as counters, as on Rules Engine and Deadbox.  Be sure to reset it afterward."
Program/src/manalink.h	574	todo-fixme	hack	int get_color_by_internal_id_no_hack(int iid);
Program/src/manalink.h	600	todo-fixme	hack	int get_hacked_color(int player, int card, int);
Program/src/manalink.h	666	todo-fixme	hack	"const char* get_hacked_land_text(int player, int card, const char* fmt, /*original subtypes*/...);	// fmt should have exactly one %s, %a, or %l in it to receive the land text for each subtype provided as a variable argument.  (%a will insert a ""a "" or ""an "" before the land text as approriate; %l will make unhacked land text all lowercase, appropriate for e.g. a landwalk ability rather than a type"
Program/src/manalink.h	667	todo-fixme	hack	int get_hacked_walk(int player, int card, int orig_walk);
Program/src/manalink.h	668	todo-fixme	hack	int get_hacked_subtype(int player, int card, int);
Program/src/manalink.h	774	todo-fixme	deprecated	"int is_protected_from_me(int player, int card, int, int);	// deprecated"
Program/src/manalink.h	819	todo-fixme	hack	"int all_lands_are_basiclandtype(int player, int card, int event, int whose_lands, int land_color, int land_subtype);	// Stores last-hacked color_test in info_slot.  No avoiding it; it's needed for get_color_of_mana_produced_by_id(), which doesn't get a card ref."
Program/src/manalink.h	836	todo-fixme	unused	void negate_combat_damage_this_turn(int player, int card, int t_player, int t_card, int unused);
Program/src/manalink.h	1022	todo-fixme	hack	"int player_sacrifices_a_hacked_land(int src_player, int src_card, int t_player, subtype_t land_subtype, sacrifice_t options);	// only usable with basic land subtypes; use player_sacrifices_a_permanent if you just want a land"
Program/src/manalink.h	1023	todo-fixme	Deprecated	"int sacrifice(int player, int card, int t_player, int cannot_cancel, int type, int flag1, int subtype, int flag2, int color, int flag3, int id, int flag4, int cc, int flag5);	// The old interface.  Deprecated."
Program/src/manalink.h	1027	todo-fixme	XXX	"int charge_mana_for_multi_x(int player, int color, int num_x);	// A generalization of charge_mana_for_double_x().  num_x==2 => charge XX.  num_x==3 => charge XXX.  etc.  Returns total mana spent, not what X is."
Program/src/manalink.h	1134	todo-fixme	unused	void from_grave_to_hand(int player, int grave_position, int unused);
Program/src/manalink.h	1153	todo-fixme	unimplemented	"int damage_dealt_to_me_arbitrary(int player, int card, event_t event, ddbm_flags_t mode, int triggering_player, int triggering_card);	// Sets triggering_player/card's targets[7].player to number of times damaged and targets[7].card to total amount of damage.  Uses targets[6] internally.  Most DDBM_* flags unimplemented."
Program/src/manalink.h	1324	todo-fixme	temporary	"void untap_permanents_during_opponents_untap(int player, int card, type_t types, int* where_to_store);	// Untap all cards with type types controlled by player during his opponent's untap step.  Stores temporary data in where_to_store."
Program/src/manalink.h	1377	todo-fixme	unused	int is_artifact_creature_by_internal_id(int iid, int unused1, int unused2, int unused3);
Program/src/manalink.h	1378	todo-fixme	hack	int get_global_color_hack(int player);
Program/src/manalink.h	1484	todo-fixme	hack	int manage_counterspell_linked_hacks(int player, int card, int to_counter_player, int to_counter_card);
Program/src/manalink.h	1533	todo-fixme	unused	int prowess_mode(int player, int card, event_t event, int mode) __attribute__((warn_unused_result));
Program/src/manalink.h	1580	todo-fixme	hack	int card_magical_hack(int, int, event_t);
Program/src/manalink.lds	211	todo-fixme	hack	_get_hacked_color = 0x4a65a0;
Program/src/manalink.lds	249	todo-fixme	hack	_card_magical_hack = 0x4A45B0;
Program/src/manalink.lds	462	todo-fixme	deprecated	/* end is deprecated, don't use it */
Program/src/ManalinkEh.asm	661	todo-fixme	hack	extern _card_vedalken_shackles
Program/src/ManalinkEh.asm	3016	todo-fixme	UNUSED	extern _card_UNUSED1
Program/src/ManalinkEh.asm	3034	todo-fixme	todo	extern _card_terastodon
Program/src/ManalinkEh.asm	5507	todo-fixme	hack	extern _card_noggin_whack
Program/src/ManalinkEh.asm	5838	todo-fixme	todo	extern _card_mosstodon
Program/src/ManalinkEh.asm	5951	todo-fixme	hack	extern _card_jund_hackblade
Program/src/ManalinkEh.asm	6208	todo-fixme	UNUSED	extern _card_UNUSED2
Program/src/ManalinkEh.asm	6878	todo-fixme	temporary	extern _card_temporary_truce
Program/src/ManalinkEh.asm	7458	todo-fixme	hack	extern _card_shackles
Program/src/ManalinkEh.asm	7623	todo-fixme	hack	extern _card_gelid_shackles
Program/src/ManalinkEh.asm	8268	todo-fixme	hack	extern _card_spirit_shackle
Program/src/ManalinkEh.asm	9482	todo-fixme	hack	extern _card_ob_nixilis_unshackled
Program/src/ManalinkEh.asm	9836	todo-fixme	stub	extern _card_stubborn_denial
Program/src/ManalinkEh.asm	10016	todo-fixme	todo	extern _card_sandsteppe_mastodon
Program/src/ManalinkEh.asm	10124	todo-fixme	todo	extern _card_frontier_mastodon
Program/src/ManalinkEh.asm	11460	todo-fixme	hack	jmp near _card_vedalken_shackles     ; 2001cd6
Program/src/ManalinkEh.asm	13815	todo-fixme	UNUSED	jmp near _card_UNUSED1     ; 2004ad5
Program/src/ManalinkEh.asm	13833	todo-fixme	todo	jmp near _card_terastodon     ; 2004b2f
Program/src/ManalinkEh.asm	16306	todo-fixme	hack	jmp near _card_noggin_whack     ; 2007b7c
Program/src/ManalinkEh.asm	16637	todo-fixme	todo	jmp near _card_mosstodon     ; 20081f3
Program/src/ManalinkEh.asm	16750	todo-fixme	hack	jmp near _card_jund_hackblade     ; 2008428
Program/src/ManalinkEh.asm	17007	todo-fixme	UNUSED	jmp near _card_UNUSED2     ; 200892d
Program/src/ManalinkEh.asm	17677	todo-fixme	temporary	jmp near _card_temporary_truce     ; 2009643
Program/src/ManalinkEh.asm	18257	todo-fixme	hack	jmp near _card_shackles     ; 200a197
Program/src/ManalinkEh.asm	18422	todo-fixme	hack	jmp near _card_gelid_shackles     ; 200a4d0
Program/src/ManalinkEh.asm	19067	todo-fixme	hack	jmp near _card_spirit_shackle     ; 200b169
Program/src/ManalinkEh.asm	20281	todo-fixme	hack	jmp near _card_ob_nixilis_unshackled     ; 200c91f
Program/src/ManalinkEh.asm	20635	todo-fixme	stub	jmp near _card_stubborn_denial     ; 200d009
Program/src/ManalinkEh.asm	20815	todo-fixme	todo	jmp near _card_sandsteppe_mastodon     ; 200d38d
Program/src/ManalinkEh.asm	20923	todo-fixme	todo	jmp near _card_frontier_mastodon     ; 200d5a9
Program/src/ManalinkEh.mac	48	todo-fixme	Hack	"%define LandToHackLandFunction		0x4a65a0 ; Push Land, CardID, PlayerID => eax = land affected by hack"
Program/src/patches/patch_counters.pl	4	todo-fixme	hack	# 1. Move draw_special_counters() into drawcardlib.dll, through the admittedly hacky (but safer than a new import) mechanism of giving extra paramets to
Program/src/patches/patch_inspired.pl	27	todo-fixme	temporary	"# 436853:	56			push	esi			; temporary = esi"
Program/src/patches/patch_inspired.pl	30	todo-fixme	temporary	"# 43685d:	5e			pop	esi			; esi = temporary"
Program/src/patches/patch_inspired.pl	43	todo-fixme	temporary	"0x56,			# push	esi			; temporary = esi"
Program/src/patches/patch_inspired.pl	48	todo-fixme	temporary	"""5e"",			# pop	esi			; esi = temporary"
Program/src/patches/patch_legacy_name.c	47	todo-fixme	dead code	"""\x90""			/* nop (seventeen, to overwrite dead code)								*/"
Program/src/patches/patch_legacy_name.c	90	todo-fixme	dead code	"""\x90\x90\x90\x90""	/* nop (thirty-six, to overwrite dead code)													*/"
Program/src/patches/patch_legacy_name.c	133	todo-fixme	dead code	"""\x90\x90\x90\x90""	/* nop (thirty-six, to overwrite dead code)													*/"
Program/src/patches/patch_legacy_name.c	177	todo-fixme	dead code	"""\x90\x90\x90\x90""	/* nop (thirty-six, to overwrite dead code)													*/"
Program/src/patches/patch_x_cost_artifacts.pl	4	todo-fixme	XXX	# 1. Makes artifacts (and other spells) with a mana cost of X, XX, XXX, etc. - just variable mana, and none fixed - properly charge the variable mana.  The bug
Program/src/subtypes.h	244	todo-fixme	FIXME	"SUBTYPE_ALL_CREATURES               = 0x0FFF,	//FIXME: counts as all possible creature types"
Program/src/subtypes.h	518	todo-fixme	UNUSED	HARDCODED_SUBTYPE_UNUSED            = 110,
src/card_id.h	157	todo-fixme	HACK	CARD_ID_MAGICAL_HACK                  =  153,
src/card_id.h	799	todo-fixme	HACK	CARD_ID_SPIRIT_SHACKLE                =  795,
src/card_id.h	2846	todo-fixme	TEMPORARY	CARD_ID_TEMPORARY_TRUCE               = 2918,
src/card_id.h	3483	todo-fixme	HACK	CARD_ID_SHACKLES                      = 3556,
src/card_id.h	5818	todo-fixme	TEMPORARY	CARD_ID_TEMPORARY_INSANITY            = 5891,
src/card_id.h	7075	todo-fixme	HACK	CARD_ID_VEDALKEN_SHACKLES             = 7148,
src/card_id.h	8300	todo-fixme	HACK	CARD_ID_GELID_SHACKLES                = 8373,
src/card_id.h	9325	todo-fixme	HACK	CARD_ID_NOGGIN_WHACK                  = 9398,
src/card_id.h	9944	todo-fixme	TODO	CARD_ID_MOSSTODON                     =10017,
src/card_id.h	10221	todo-fixme	HACK	CARD_ID_JUND_HACKBLADE                =10294,
src/card_id.h	10394	todo-fixme	TODO	CARD_ID_SIEGE_MASTODON                =10467,
src/card_id.h	10473	todo-fixme	HACK	CARD_ID_GOBLIN_BUSHWHACKER            =10546,
src/card_id.h	10774	todo-fixme	TODO	CARD_ID_TERASTODON                    =10847,
src/card_id.h	14072	todo-fixme	HACK	CARD_ID_OB_NIXILIS_UNSHACKLED         =14145,
src/card_id.h	14281	todo-fixme	TODO	CARD_ID_ROTTING_MASTODON              =14354,
src/card_id.h	14314	todo-fixme	STUB	CARD_ID_STUBBORN_DENIAL               =14387,
src/card_id.h	14481	todo-fixme	TODO	CARD_ID_FRONTIER_MASTODON             =14554,
src/card_id.h	14545	todo-fixme	TODO	CARD_ID_SANDSTEPPE_MASTODON           =14618,
src/cards/alara_reborn.c	1135	todo-fixme	hack	int card_jund_hackblade(int player, int card, event_t event)
src/cards/alliances.c	27	todo-fixme	hack	get_hacked_land_text(-1, -1,
src/cards/alliances.c	1465	todo-fixme	hack	#define CAN_SAC can_sacrifice_as_cost(player, 1, TYPE_LAND, MATCH, get_hacked_subtype(player, card, SUBTYPE_SWAMP), MATCH, 0,0,0,0,-1,0)
src/cards/alliances.c	1484	todo-fixme	hack	else if (choice == 2 && sacrifice(player, card, player, 0, TYPE_LAND, MATCH, get_hacked_subtype(player, card, SUBTYPE_SWAMP), MATCH, 0,0,0,0,-1,0))
src/cards/alliances.c	1613	todo-fixme	UNUSED	int card_lodestone_bauble(int player, int card, event_t event){//UNUSEDCARD
src/cards/antiquities.c	1984	todo-fixme	unused	static const char* is_my_tetravite(int unused, int player, int card){
src/cards/arabian_nights.c	791	todo-fixme	hack	if (abils & get_hacked_walk(player, card, KEYWORD_FORESTWALK))
src/cards/arabian_nights.c	862	todo-fixme	hack	&& basiclandtypes_controlled[player][get_hacked_color(player, card, COLOR_GREEN)] > 0)
src/cards/arabian_nights.c	893	todo-fixme	hack	legacy->targets[1].player = get_hacked_walk(player, card, KEYWORD_FORESTWALK);
src/cards/arabian_nights.c	899	todo-fixme	hack	&& !basiclandtypes_controlled[player][get_hacked_color(player, card, COLOR_GREEN)])
src/cards/arabian_nights.c	925	todo-fixme	hack	return generic_aura(player, card, event, player, 0, 0, get_hacked_walk(player, card, KEYWORD_ISLANDWALK), 0, 0, 0, 0);
src/cards/arabian_nights.c	1895	todo-fixme	hack	0, 0, get_hacked_walk(instance->parent_controller, instance->parent_card, KEYWORD_ISLANDWALK), 0);
src/cards/artifacts.c	77	todo-fixme	hack	int card_vedalken_shackles(int player, int card, event_t event){
src/cards/artifacts.c	826	todo-fixme	hack	int hack_illusionary_mask_event = EVENT_CAN_ACTIVATE;
src/cards/artifacts.c	832	todo-fixme	hack	"this_test.has_mana_to_pay_cmc = 2;	hack_illusionary_mask_event = event;"
src/cards/avacyn_restored.c	267	todo-fixme	hack	// Second ability implemented as hacks in can_pay_life(), can_sacrifice_as_cost(), and new_sacrifice().
src/cards/battle_for_zendikar.c	301	todo-fixme	unused	static int test_isnt_land(int iid, int unused, int player, int card)
src/cards/battle_for_zendikar.c	686	todo-fixme	hack	if (has_subtype(trigger_cause_controller, trigger_cause, get_hacked_subtype(player, card, SUBTYPE_PLAINS))
src/cards/battle_for_zendikar.c	1720	todo-fixme	hack	int island = has_subtype(trigger_cause_controller, trigger_cause, get_hacked_subtype(player, card, SUBTYPE_ISLAND));
src/cards/battle_for_zendikar.c	1736	todo-fixme	unused	static int test_has_awaken(int iid, int unused, int player, int card)
src/cards/battle_for_zendikar.c	2345	todo-fixme	hack	"/* Defiant Bloodlord	|5|B|B	=>vanilla with a horrid hack in gain_life() - it and Sanguine Bond could stand a rewrite with proper triggers"
src/cards/battle_for_zendikar.c	2419	todo-fixme	hack	int swamp = has_subtype(trigger_cause_controller, trigger_cause, get_hacked_subtype(player, card, SUBTYPE_SWAMP));
src/cards/battle_for_zendikar.c	3037	todo-fixme	hack	// The graveyard-to-battlefield ability is handled with the usual hacks in the Rules Engine.
src/cards/battle_for_zendikar.c	3057	todo-fixme	hack	int mountain = has_subtype(trigger_cause_controller, trigger_cause, get_hacked_subtype(player, card, SUBTYPE_MOUNTAIN));
src/cards/battle_for_zendikar.c	3635	todo-fixme	hack	add_1_1_counters(player, card, has_subtype(trigger_cause_controller, trigger_cause, get_hacked_subtype(player, card, SUBTYPE_FOREST)) ? 2 : 1);
src/cards/battle_for_zendikar.c	4750	todo-fixme	unused	static void mark_if_blocked_by_colorless(int any_ptr, int unused, int blocking_controller, int blocking_card)
src/cards/betrayers_of_kamigawa.c	196	todo-fixme	hack	"return targeted_aura_custom_prompt(player, card, event, &td, subtype > 0 ? get_hacked_land_text(player, card, ""Select target %s."", subtype) : ""Select target land."");"
src/cards/betrayers_of_kamigawa.c	1116	todo-fixme	hack	if( valid_target(&td) && check_battlefield_for_subtype(player, TYPE_LAND, get_hacked_subtype(player, card, SUBTYPE_SWAMP)) ){
src/cards/betrayers_of_kamigawa.c	2115	todo-fixme	UNUSED	int card_shirei_shizos_caretaker(int player, int card, event_t event){//UNUSEDCARD
src/cards/betrayers_of_kamigawa.c	2616	todo-fixme	Hack	// (No consideration for Magical Hack; by the time it can be cast, the splice cost's already been paid.)
src/cards/blue_oneshot.c	88	todo-fixme	hack	return card_magical_hack(player, card, event);
src/cards/blue_oneshot.c	96	todo-fixme	hack	return card_magical_hack(player, card, event);
src/cards/born_of_the_gods.c	4	todo-fixme	Unimplemented	/* Unimplemented:
src/cards/born_of_the_gods.c	782	todo-fixme	hack	++hack_silent_counters;
src/cards/born_of_the_gods.c	784	todo-fixme	hack	--hack_silent_counters;
src/cards/born_of_the_gods.c	961	todo-fixme	hack	&& get_power(affected_card_controller, affected_card) < basiclandtypes_controlled[player][get_hacked_color(player, card, COLOR_BLUE)])
src/cards/born_of_the_gods.c	3423	todo-fixme	hack	extern int hack_what_was_sacced_for_gaa;
src/cards/born_of_the_gods.c	3442	todo-fixme	hack	if (event == EVENT_ACTIVATE && hack_what_was_sacced_for_gaa)
src/cards/born_of_the_gods.c	3443	todo-fixme	hack	get_card_instance(player, card)->targets[2].card = get_toughness(BYTE2(hack_what_was_sacced_for_gaa), BYTE3(hack_what_was_sacced_for_gaa));
src/cards/born_of_the_gods.c	3667	todo-fixme	hack	"new_default_test_definition(&test, TYPE_LAND, get_hacked_land_text(player, card, ""Select %a or %s card."", SUBTYPE_FOREST, SUBTYPE_PLAINS));"
src/cards/born_of_the_gods.c	3668	todo-fixme	hack	test.subtype = get_hacked_subtype(player, card, SUBTYPE_FOREST);
src/cards/born_of_the_gods.c	3669	todo-fixme	hack	test.sub2 = get_hacked_subtype(player, card, SUBTYPE_PLAINS);
src/cards/born_of_the_gods.c	3761	todo-fixme	HACK	emblem->token_status |= instance->token_status & (STATUS_SLEIGHTED | STATUS_HACKED);
src/cards/born_of_the_gods.c	3765	todo-fixme	hack	emblem->hack_mode[i] = instance->hack_mode[i];
src/cards/born_of_the_gods.c	4046	todo-fixme	xxx	int xxx = charge_mana_for_multi_x(player, COLOR_ARTIFACT, 3) / 3;
src/cards/born_of_the_gods.c	4047	todo-fixme	xxx	ai_modifier += 24 * xxx;
src/cards/born_of_the_gods.c	4049	todo-fixme	xxx	get_card_instance(player, card)->info_slot = xxx;
src/cards/champions_of_kamigawa.c	52	todo-fixme	unused	* targets[10]: unused
src/cards/champions_of_kamigawa.c	101	todo-fixme	hack	hack_prepend_prompt = cards_ptr[options[choice].csvid]->name;
src/cards/champions_of_kamigawa.c	106	todo-fixme	hack	hack_prepend_prompt = NULL;
src/cards/champions_of_kamigawa.c	149	todo-fixme	hack	// A hack to make the spliced spell see its target in targets[0].
src/cards/champions_of_kamigawa.c	153	todo-fixme	hack	/* A truly horrible hack to make any effect cards created by the spliced spell have that spell's image and text, while still using the spliced-onto
src/cards/champions_of_kamigawa.c	155	todo-fixme	Hack	"HackForceEffectChangeSource old_hack_force_effect_change_source = hack_force_effect_change_source;	// struct copy"
src/cards/champions_of_kamigawa.c	157	todo-fixme	hack	hack_force_effect_change_source.from.player = player;
src/cards/champions_of_kamigawa.c	158	todo-fixme	hack	hack_force_effect_change_source.from.card = card;
src/cards/champions_of_kamigawa.c	159	todo-fixme	hack	hack_force_effect_change_source.to.player = is_stolen(player, card) ? 1-player : player;
src/cards/champions_of_kamigawa.c	160	todo-fixme	hack	hack_force_effect_change_source.to.card = BYTE3(data[i]);
src/cards/champions_of_kamigawa.c	166	todo-fixme	hack	"hack_force_effect_change_source = old_hack_force_effect_change_source;	// struct copy"
src/cards/champions_of_kamigawa.c	194	todo-fixme	hack	hack_prepend_prompt = get_card_name_by_id(get_id(player, card));
src/cards/champions_of_kamigawa.c	196	todo-fixme	hack	hack_prepend_prompt = NULL;
src/cards/champions_of_kamigawa.c	206	todo-fixme	Temporary	// Temporary assign affected_card* so we can use the usual EVENT_CAST_SPELL && affect_me(player, card) form in client code
src/cards/champions_of_kamigawa.c	246	todo-fixme	hack	hack_prepend_prompt = get_card_name_by_id(get_id(player, card));
src/cards/champions_of_kamigawa.c	248	todo-fixme	hack	hack_prepend_prompt = NULL;
src/cards/champions_of_kamigawa.c	1163	todo-fixme	UNUSED	ARCANE(card_ethereal_haze){//UNUSEDCARD
src/cards/coldsnap.c	960	todo-fixme	hack	int card_gelid_shackles(int player, int card, event_t event){
src/cards/coldsnap.c	962	todo-fixme	hack	"/* Gelid Shackles	|W"
src/cards/coldsnap.c	1986	todo-fixme	UNUSED	int card_resize(int player, int card, event_t event){//UNUSEDCARD
src/cards/coldsnap.c	2084	todo-fixme	hack	// Snow supertype added by a hack in has_subtype(), rather than add_a_subtype(), so that it works on ice counters added by other cards.
src/cards/commander.c	1211	todo-fixme	hack	++hack_silent_counters;
src/cards/commander.c	1213	todo-fixme	hack	--hack_silent_counters;
src/cards/commander_2014.c	1969	todo-fixme	hack	int lt = get_hacked_subtype(player, card, SUBTYPE_FOREST);
src/cards/conflux.c	443	todo-fixme	UNUSED	int card_exploding_borders(int player, int card, event_t event){//UNUSEDCARD
src/cards/conflux.c	784	todo-fixme	hack	return ((has_subtype(player, card, get_hacked_subtype(targeting_player, targeting_card, SUBTYPE_FOREST))
src/cards/conflux.c	785	todo-fixme	hack	|| has_subtype(player, card, get_hacked_subtype(targeting_player, targeting_card, SUBTYPE_PLAINS)))
src/cards/conflux.c	799	todo-fixme	hack	&& (basiclandtypes_controlled[player][get_hacked_color(player, card, COLOR_GREEN)]
src/cards/conflux.c	800	todo-fixme	hack	|| basiclandtypes_controlled[player][get_hacked_color(player, card, COLOR_WHITE)])
src/cards/conflux.c	815	todo-fixme	hack	"pick_next_target_noload(&td, get_hacked_land_text(player, card, ""Select %a or %s to sacrifice."", SUBTYPE_FOREST, SUBTYPE_PLAINS))"
src/cards/conflux.c	1533	todo-fixme	hack	"new_default_test_definition(&this_test, TYPE_LAND, get_hacked_land_text(player, card, ""Select %a card"", subtypes[i]));"
src/cards/conflux.c	1534	todo-fixme	hack	this_test.subtype = get_hacked_subtype(player, card, subtypes[i]);
src/cards/conspiracy.c	2613	todo-fixme	hack	Cogwork Librarian 4 => vanilla, plus a hack in draft.c?
src/cards/dark_ascension.c	2811	todo-fixme	hack	extern int havengul_lich_hack;
src/cards/dark_ascension.c	2820	todo-fixme	hack	havengul_lich_hack++;
src/cards/dark_ascension.c	2822	todo-fixme	hack	havengul_lich_hack--;
src/cards/dark_ascension.c	2872	todo-fixme	unused	static int can_cast_this(int iid, int unused, int player, int card)
src/cards/darksteel.c	1499	todo-fixme	UNUSED	int card_myr_matrix(int player, int card, event_t event){//UNUSEDCARD
src/cards/darksteel.c	2615	todo-fixme	UNUSED	int card_thunderstaff(int player, int card, event_t event)//UNUSEDCARD
src/cards/dissension.c	4043	todo-fixme	hack	int result = wild_growth_aura(player, card, event, get_hacked_subtype(player, card, SUBTYPE_FOREST), instance->targets[2].player, instance->targets[2].card);
src/cards/draft.c	383	todo-fixme	UNUSED	"default:	//UNUSED :"
src/cards/draft.c	499	todo-fixme	UNUSED	"in_set1[num_set][card].rarity= 7;	//UNUSED = 7 IN RARITY STRUCT"
src/cards/dragons_of_tarkir.c	3424	todo-fixme	hack	++hack_silent_counters;
src/cards/dragons_of_tarkir.c	3426	todo-fixme	hack	--hack_silent_counters;
src/cards/dragons_of_tarkir.c	3527	todo-fixme	hack	// Second ability hacked into the horrible pseudotrigger in onslaught.c:check_for_turned_face_up_card_interactions()
src/cards/dragons_of_tarkir.c	3876	todo-fixme	hack	// First ability hacked into the horrible pseudotrigger in onslaught.c:check_for_turned_face_up_card_interactions()
src/cards/dragons_of_tarkir.c	3993	todo-fixme	hack	// This is a horrid hack, but it works, even if an attack isn't explicitly declared
src/cards/dragons_of_tarkir.c	4051	todo-fixme	hack	// This is a horrid hack, but it works, even if an attack isn't explicitly declared
src/cards/eldritch_moon.c	250	todo-fixme	hack	"// generic_aura() contains a bletcherous hack for ""Enchant creature you control"""
src/cards/eldritch_moon.c	337	todo-fixme	hack	* hack in remove_until_eot(). */
src/cards/eldritch_moon.c	2482	todo-fixme	unimplemented	"* Sinuous Predator	""""	= conspiracy.c:card_charging_rhino (and unimplemented Stalking Tiger, Ironhoof Ox, Norwood Riders), though it works poorly"
src/cards/eldritch_moon.c	3066	todo-fixme	unimplemented	"/* Terrarion	|1	(unimplemented reprint from Ravnica: City of Guilds)"
src/cards/eventide.c	1345	todo-fixme	hack	"new_default_test_definition(&this_test, TYPE_LAND, get_hacked_land_text(player, card, ""Select %a card."", SUBTYPE_PLAINS));"
src/cards/eventide.c	1346	todo-fixme	hack	this_test.subtype = get_hacked_subtype(player, card, SUBTYPE_PLAINS);
src/cards/eventide.c	1718	todo-fixme	UNUSED	int card_flickerwisp(int player, int card, event_t event){ // UNUSEDCARD
src/cards/exodus.c	1792	todo-fixme	hack	int card_shackles(int player, int card, event_t event){
src/cards/exodus.c	2651	todo-fixme	UNUSED	int card_zealots_en_dal(int player, int card, event_t event){//UNUSEDCARD
src/cards/fallen_empires.c	75	todo-fixme	hack	if( specific_cip(player, card, event, ANYBODY, RESOLVE_TRIGGER_MANDATORY, TYPE_LAND, 0, get_hacked_subtype(player, card, land_subtype), 0, 0, 0, 0, 0, -1, 0) ){
src/cards/fallen_empires.c	2319	todo-fixme	hack	event_result = land_into_new_basic_land_type(event_result, get_hacked_subtype(player, card, SUBTYPE_FOREST));
src/cards/fate_reforged.c	644	todo-fixme	unused	static int has_1_1_counter(int iid, int unused, int player, int card)
src/cards/fate_reforged.c	1503	todo-fixme	unused	static int renowned_weaponsmith_tutor(int iid, int unused, int unused2, int unused3){
